,text,lable,pred,pred_proba
186416,ناخونام همه ریش شده بود با استفاده مداوم ناخونام به حالت اول برگشت,0,1,0.6546849012374878
186450,ههمیشه از داروخانه تهیه می کردم که در تقویت ناخن ها خیلی خوبه این بار از دیجی سفارش دادم ولی متاسفانه برس لاک کاملا خشک و دمیج بود که درخواست مرجوعی دادم با توجه به توضیحاتی که دادم دیجی عودت را پذیرفت.,0,1,0.6327369809150696
186486,چربه و بخاطر همین سریع پاک میشه,1,0,0.011377605609595776
186497,من قبل از اینکه از این روغن استفاده کنم ناخنهام خیلی تند به تند می شکست، ولی الان که از این روغن تقویت کننده استفاده می کنم، بازم ناخنهام تند به تند می شکنه,1,0,0.3777606189250946
186500,برسش خراب بود,0,1,0.76521235704422
186509,خیلی دیر جذب ناخن میشه یعنی اینطور بگم من زیاد ماساژ دادم بازم‌ ندیدم جذب بشه تاثیرش رو هم چون تازه گرفتم نمیتونم نظر بدم,1,0,0.2423693984746933
186526,اول که فرچه بهم چسبیده بود ولی با استفاده درست شد. با چند روز استفاده تغییر خاصی رو ندیدم رو ناخن هایم.,1,0,0.019247086718678474
186548,جذب نمیشه و باید ماساژ داد ، براشش هم اصلا خوب نیست,0,1,0.974102795124054
186562,به نسبت حجم گران است,0,1,0.564761757850647
186587,توی اطلاعاتش ننوشته سایزش مینیه,0,1,0.5529665350914001
186593,سه تا رنگش قشنگ هستن فقط رنگ صورتیش روی لب قشنگ نیست خیلی بی روحه به نظر من اون سه تا رنگ تکی بخرید بهتره,1,0,0.19124534726142883
186631,رنگ های متنوع و قیمت مناسبش باعث شد بخرم.,1,0,0.0009616351453587413
186680,کوچیکه بوش عجیبه,1,0,0.3597152531147003
186715,پیچیدن رژه ها خراب هستش و رژ خارج نمیشه،,0,1,0.9001970887184143
186724,من رژی که خشک باشه نمیپسندم به نظرم اینا خشکن ولی رنگاشون زیبا بود,1,0,0.024896109476685524
186738,روژها کاملا کوچیک هستند اما بسیار خوش رنگ اند وماندگاری کمی دارن اما نسبت به قیمت خوبه,1,0,0.04295692592859268
186739,کوچیکن و زود تموم میشن شماره ۱۳ش قشنگ نیس,0,1,0.7160235047340393
186753,بالا میارم از بوی بدش,1,0,0.049005188047885895
186783,رنگش سریع پخش میشه,1,0,0.4321039617061615
186886,۵سانته هیچ کدوم ازرنگای توی عکسونداره,1,0,0.47140857577323914
186895,وقتی به دستم رسید از خریدم پشیمان شدم خیلی کوچیکن و بی کیفیت انگار واسه عروسک ها درست شده,0,1,0.9930889010429382
186965,خیلی خیلی کوچولو بودن,1,0,0.3492412567138672
186966,خیلی طول کشید ارسال بسته,1,0,0.2975536584854126
186992,درش راحت شکست چسب شبشه ایی زدم,0,1,0.7762348055839539
186996,خيلي كوچيك هستن انگار هر لحظه ميخواد بشكنه,0,1,0.5196266174316406
187031,سایز خیلی کوچک داره,0,1,0.7145175337791443
187055,سایزش کوچیکه. رنگ صدفیش خیلی کارایی نداره,0,1,0.6134329438209534
187071,راجب ماندگاریش نمیدونم چون تازه دستم رسیده و نمیدونم چرا یهو از خریدنش پشیمون شدم,1,0,0.2810105085372925
187096,شگفت انگیز خرید کردم به صرفه بود. با این که فقط دو تا از رنگ ها کاربردی هست برای من. ولی برای قرار دادن روی میز آرایش ظریف و زیبا هستند. استفاده نکردم ببینم لب رو پوسته میکنه یا نه!,1,0,0.005228027701377869
187119,خودش کوچیک بود نسبت به تصویر هم کوچیکتر بود ولی در کل خیلی شومبوس گومبولیه,0,1,0.5333932042121887
187134,رنگ هایی در تصویر هست با چیزی که در واقعیت هست متفاوته,0,1,0.7029213309288025
187159,خیلی کوچیکه......,0,1,0.7673676013946533
187243,استفاده نکردم خیلی پررنگن,1,0,0.11190979927778244
187247,کیفیت رژ لب خوبه ولی بسیار کوچکه,1,0,0.1667439490556717
187256,رنگ بندیش خوبه ولی ماندگاریش خوب نیست و سربش زیاد هست,1,0,0.329926460981369
187272,خیلی خوب نیست کوچیکه,0,1,0.7151221632957458
187283,دو مورد از ۴ مورد شکسته بود,0,1,0.7302951812744141
187292,برای همسرام سفارش داد بودام ناراحت شد,1,0,0.3979053497314453
187319,قرمزش گوجه ای و صورتیش کمرنگه,1,0,0.05486568436026573
187330,سایزشون کوچیک هست هنوز استفاده نشده,0,1,0.5342704653739929
187351,برای خرید به عکسهاش دقت کنید که به سایز به مشکل نخورید، من دقیقا واسه کوچیک بودنش جدای از تعریف کاربران از کیفیت خریدم که تووی کیف فضا نگیره,0,1,0.5810521841049194
187361,اطلاعات تصویری کالا و مشخصات با کالای دریافتی یکسان نیست,0,1,0.909786581993103
187385,ماندگاری خوب ، من پوستم گندمیه فقط یکی از رنگاش به دردم خورد(شماره 16) صورتیش اصلا جالب نیست، رنگ شماره 16 رو تک سفارش بدید خیلی خوش رنگه,1,0,0.017347417771816254
187401,رنگ هایی ک درعکسی ک سفارش دادم همانی نبود ک برام آوردن و مینی است سایزش مینی هست و اگر رنگ براتون مهم نیس و فقط رژ میخواین نسبت ب قیمت خوبه,1,0,0.13963404297828674
187403,اگه این رنگای تصویر مد نظرتونه تکی سفارش بدین بهتره برای من کدهای 10 و 12 و 13 و 16 ارسال شدن و بیشترش تو مایه های قرمزه و چون تست کردم نتونستم مرجوعشون کنم ولی از نظر موندن روی لب و خشک نشدن خوبه نسبتا,1,0,0.2236337810754776
187451,اندازه اش خیلی کوچیکه ولی توی عکسا بزرگ مشون داده شده,1,0,0.47500988841056824
187482,خیلی کوچیک بود رنگاشم بد نیس ولی نسبت به عکس یکم مات تره در کل معمولی بود و کوچیک بودنش تو ذوقم خورد,0,1,0.5251104235649109
187486,خیلی کوچک و معمولیه ولی رنگهاش خیلی قشنگه در کل یه جورایی خیلی معمولیه,1,0,0.07674641907215118
187568,برای من هنگام ارسال کنارش شکست,0,1,0.6853801012039185
187623,از اوامر دی جی کالا میخام ک طوری بسته بندی بشه ک سالم ب مقصد برسه,1,0,0.16389188170433044
187626,خوبه ولی خیلی کوچیکه خیلی خیلی پیشنهاد نمیکنم,1,0,0.1550409197807312
187636,لطفا جنس سالم بفرستین,0,1,0.9405730366706848
187659,ن از دی جی کالا توی کرونا نمیشه رفت بازار مشتریاتون پشیمون نکنین,1,0,0.2976309061050415
187677,خوشگل و خوش رنگه اما بسیار نازک و شکننده اس طوری که درحال چیدن وسایل داخلش گوشش شکست و دوباره چسبوندم,0,1,0.6013160347938538
187717,چرت من بخاطر جا سفارش دادم دیرآوردن وقتی که آوردن اینجوری تازه کد تخفیفم رو هم ندادن,0,1,0.9886689782142639
187763,خیلی خوبه والله پول با کاورش میگیرن بدون کاور تو پلاستیک میفرستن,1,0,0.051882535219192505
187767,داخل تخم مرغ پلاستیکی بود مال من محافظ مشکی رو نداشت,0,1,0.6034347414970398
187788,در نداشت خورد تو ذوقم,0,1,0.740574300289154
187869,حجم نسبتا زیاد ولی خیلی کوتاه,1,0,0.2353607416152954
187877,بالاترین قیمت برای این محصول باتوجه به یکبار مصرف بودنش بیشتر از ۹ تومن نباید باشه ! متاسفانه با بالا رفتن درصد رضایت مشتریان قیمت هم بالا میره!,0,1,0.6297269463539124
187897,دیگه خیلی طبیعیه و جلوه نداره,1,0,0.10998649150133133
187952,مژه ها باهم فرق داشتن,1,0,0.4903181493282318
188015,رنگش رو دوست نداشتم بهم نیومد,0,1,0.6512913703918457
188017,ماندگاری و یکنواختی رژ روی لب کم بود,1,0,0.47814318537712097
188025,رژ لب چربیه و بوی شکلات میدهد و رنگش نارنجیه,0,1,0.6009045839309692
188057,شاید من زیاد زدم احتمالا لایه نازک باید میزدم,1,0,0.34729063510894775
188096,من با این ک با دستگاه خشک کردم ولی ماندگاریش کم بود,0,1,0.5813305377960205
188120,از نظر پوشش دهی خوبه ولی رنگش تیره هست..تازه این روشنشه مثلا ولی رو پوست من تیره بود,1,0,0.09201265871524811
188127,رنگ جالبی داره ولی کیفیت پایینه....باید دوبار ناخن پوشش داده شود,0,1,0.6045624613761902
188153,نسبت به رنگ مات این برند دیرتر خشک میشه.یه بار زدن کافیه اگه دوبار بزنید خیلی دیر خشک میشه.رنگش هم کمی از تصویر روشن تره و یه تناژ آبی آسمونی داره...,0,1,0.5943551063537598
188189,باید دوبار بزنی تا رنگش قشنگ معلوم بشه زود خشک میشه,0,1,0.5705010890960693
188254,بسیار خوش رنگه و زود خشک میشه ولی خیلی زود لبه های ناخن لاکش میپره، ماندگاریش خیلی کمه,1,0,0.29470884799957275
188341,کیفت و رنگ متفاوت با نمونه بیرون از دیجی کالا,0,1,0.8111920356750488
188351,اصلا زود خشک نمیشه,1,0,0.033859409391880035
188367,رنگش طوسی کمرنگ قشنکیه ولی آدمو دق میده تا خشک بشه,1,0,0.12934096157550812
